1 1:1.001556 2:0.952956 3:-0.771218 4:-0.656199 5:-0.653807 6:-0.874534 7:0.927493 8:0.482862
1 1:0.581749 2:0.016959 3:-0.736356 4:-0.612289 5:-0.688324 6:-1.225692 7:2.889479 8:3.908423
-1 1:-1.156386 2:0.510976 3:0.672059 4:0.048916 5:1.033988 6:1.349047 7:-0.983607 8:-0.685625
1 1:-0.042331 2:-0.301552 3:-0.458171 4:-0.517198 5:-0.628914 6:-0.842469 7:0.482913 8:0.099469
1 1:0.486851 2:0.747167 3:-0.651075 4:-0.632179 5:-0.668836 6:-1.047643 7:1.549821 8:1.424301
1 1:1.073534 2:0.448644 3:-0.786658 4:-0.596006 5:-0.671963 6:-1.139323 7:1.491246 8:1.551624
-1 1:0.539728 2:-0.170003 3:-0.58204 4:-0.504259 5:-0.656914 6:-0.917948 7:0.986389 8:0.580465
1 1:0.153699 2:-1.123968 3:-0.546785 4:-0.373369 5:-0.670955 6:-1.19838 7:1.874877 8:2.520766
1 1:0.925959 2:0.49809 3:-0.832878 4:-0.637281 5:-0.623769 6:-0.713942 7:0.550959 8:0.12536
-1 1:0.013161 2:0.613629 3:-0.274069 4:-0.523856 5:2.60488 6:2.242565 7:-1.3031 8:-0.700881
-1 1:-0.893806 2:-0.184548 3:0.547137 4:0.117213 5:-0.509972 6:-0.304178 7:-0.206943 8:-0.42434
-1 1:-1.693409 2:-1.647642 3:2.197474 4:2.545142 5:1.408565 6:0.765168 7:-0.963942 8:-0.675556
-1 1:-1.290893 2:-1.51825 3:1.694222 4:1.757382 5:0.021311 6:0.696435 7:-0.758645 8:-0.642223
-1 1:-1.332512 2:-1.80609 3:1.726888 4:1.962128 5:1.018495 6:1.398504 7:-1.131772 8:-0.699091
1 1:0.185668 2:0.277571 3:-0.675267 4:-0.606771 5:-0.694033 6:-1.249629 7:4.049523 8:6.059077
-1 1:-0.082743 2:-0.262639 3:-0.151919 4:-0.322025 5:-0.521531 6:-0.197031 7:-0.17656 8:-0.430617
1 1:0.979842 2:1.154994 3:-0.802884 4:-0.645166 5:-0.641724 6:-0.750717 7:0.688959 8:0.210734
1 1:0.747219 2:0.780393 3:-0.733585 4:-0.627838 5:-0.656208 6:-0.980669 7:0.886523 8:0.540812
-1 1:0.289614 2:0.899377 3:-0.497446 4:-0.586863 5:-0.68088 6:-1.225657 7:2.613809 8:3.69929
1 1:0.36883 2:0.137563 3:-0.751585 4:-0.596496 5:-0.65175 6:-1.057509 7:0.775141 8:0.587054
1 1:0.65614 2:-0.182242 3:-0.721134 4:-0.590358 5:-0.634522 6:-0.743728 7:0.520051 8:0.06396
-1 1:-1.339549 2:-1.660691 3:2.451552 4:3.067412 5:0.813394 6:1.569295 7:-0.982642 8:-0.685167
1 1:0.490872 2:0.786887 3:-0.601655 4:-0.631743 5:-0.625444 6:-0.757792 7:0.740089 8:0.304351
-1 1:-1.955587 2:-1.400817 3:2.029884 4:2.163089 5:0.27384 6:0.721027 7:-0.858967 8:-0.6601
-1 1:-0.801923 2:-0.839492 3:0.74233 4:0.385381 5:0.519227 6:1.246644 7:-0.941879 8:-0.678276
-1 1:-1.671293 2:-1.725861 3:2.218246 4:2.626199 5:1.130275 6:1.589734 7:-1.045569 8:-0.690096
1 1:0.950085 2:1.216017 3:-0.782951 4:-0.688357 5:-0.459095 6:-0.140515 7:-0.436564 8:-0.54566
-1 1:0.500723 2:0.882702 3:-0.502134 4:-0.618815 5:1.600796 6:2.408535 7:-1.166159 8:-0.703432
1 1:1.375924 2:0.622791 3:-0.871566 4:-0.633075 5:-0.579287 6:-0.539745 7:-0.032634 8:-0.336798
1 1:0.872477 2:-0.78358 3:-0.783151 4:-0.540212 5:-0.629156 6:-0.899134 7:0.496786 8:0.179718
-1 1:0.253826 2:-0.485969 3:-0.492508 4:-0.437245 5:-0.55399 6:-0.359226 7:-0.101162 8:-0.386973
-1 1:-1.759155 2:-2.191869 3:2.982415 4:4.5979 5:0.981074 6:1.437643 7:-1.025178 8:-0.686038
1 1:0.207985 2:0.814348 3:-0.523897 4:-0.582045 5:-0.631153 6:-0.86464 7:0.45572 8:0.076832
-1 1:-0.007347 2:-0.51374 3:0.068698 4:-0.195619 5:-0.458349 6:-0.112062 7:-0.368201 8:-0.507927
-1 1:-1.071742 2:-1.133072 3:1.103563 4:0.884662 5:0.536152 6:1.41542 7:-0.925503 8:-0.678621
-1 1:-1.852244 2:-0.943214 3:1.867451 4:1.684473 5:1.303543 6:1.425645 7:-1.136453 8:-0.694389
-1 1:-0.415492 2:-0.076458 3:0.144153 4:-0.150944 5:-0.198679 6:0.729446 7:-0.630816 8:-0.617534
-1 1:-1.460987 2:-1.145776 3:1.447505 4:1.163275 5:1.252061 6:1.791717 7:-1.099603 8:-0.696325
-1 1:-1.763578 2:-1.477641 3:2.067335 4:2.191973 5:0.625984 6:0.963009 7:-0.950248 8:-0.674285
-1 1:-1.194788 2:-1.112062 3:1.14039 4:0.906914 5:1.621635 6:1.491822 7:-1.095511 8:-0.692332
-1 1:0.894795 2:0.036447 3:-0.733305 4:-0.630769 5:-0.630588 6:-0.683592 7:0.480707 8:0.01797
-1 1:-1.232587 2:-1.567915 3:1.227614 4:1.255284 5:-0.371422 6:0.306497 7:-0.428363 8:-0.543744
1 1:0.095393 2:0.569441 3:-0.59519 4:-0.610736 5:-0.620279 6:-0.697316 7:0.385706 8:-0.034342
1 1:0.71887 2:0.182472 3:-0.681746 4:-0.620003 5:-0.663551 6:-0.903724 7:1.16988 8:0.716324
1 1:-0.179049 2:-0.339847 3:-0.52949 4:-0.491789 5:-0.653021 6:-0.993961 7:0.880163 8:0.555209
-1 1:0.491475 2:0.109073 3:-0.543665 4:-0.602889 5:-0.509831 6:-0.203314 7:-0.269539 8:-0.475965
-1 1:-0.355778 2:-0.492425 3:0.339892 4:-0.095223 5:2.527112 6:1.171053 7:-1.271678 8:-0.68938
-1 1:-0.164372 2:0.6229 3:-0.030782 4:-0.449023 5:0.086511 6:1.041684 7:-0.82439 8:-0.66245
1 1:0.419497 2:0.783616 3:-0.747666 4:-0.66023 5:-0.655361 6:-0.932287 7:1.011057 8:0.603207
-1 1:-1.72397 2:-1.716239 3:2.208451 4:2.629712 5:0.749848 6:1.465562 7:-0.974305 8:-0.68341
-1 1:-1.850032 2:-1.521957 3:2.690444 4:3.380436 5:2.119995 6:1.927932 7:-1.199273 8:-0.698912
1 1:0.824023 2:0.72539 3:-0.670077 4:-0.627448 5:-0.684309 6:-1.137412 7:2.368699 8:2.593421
-1 1:-1.633695 2:-0.827316 3:1.794883 4:1.611075 5:0.994327 6:0.791201 7:-0.979706 8:-0.673137
-1 1:-0.076309 2:1.625128 3:-0.074778 4:-0.508498 5:2.234499 6:1.752965 7:-1.318437 8:-0.699713
1 1:0.881123 2:1.109017 3:-0.74551 4:-0.658879 5:-0.641966 6:-0.970942 7:0.657508 8:0.340345
1 1:-0.42836 2:1.192422 3:-0.016325 4:-0.489254 5:2.670967 6:0.832757 7:-1.398378 8:-0.676629
1 1:0.5152 2:-0.164565 3:-0.641103 4:-0.545736 5:-0.667223 6:-0.996328 7:1.289901 8:0.93073
1 1:1.665244 2:0.805279 3:-0.944807 4:-0.650495 5:-0.637689 6:-0.938041 7:0.728485 8:0.432136
1 1:1.264337 2:0.470707 3:-0.784129 4:-0.639102 5:-0.649894 6:-0.92386 7:0.667934 8:0.262256
-1 1:-1.079382 2:-1.576492 3:1.57888 4:1.769156 5:-0.374872 6:0.238753 7:-0.433041 8:-0.543028
-1 1:-1.145529 2:-1.791623 3:1.577379 4:1.911044 5:-0.37818 6:0.153122 7:-0.452816 8:-0.548776
-1 1:-1.106323 2:-1.664319 3:1.866815 4:2.192121 5:0.65697 6:1.26937 7:-0.952875 8:-0.679596
-1 1:-0.383122 2:-0.577091 3:0.122659 4:-0.196 5:-0.343341 6:0.247591 7:-0.522806 8:-0.577083
-1 1:-1.519897 2:-1.724781 3:2.064213 4:2.358309 5:1.061 6:0.901682 7:-0.947075 8:-0.673421
-1 1:-1.143921 2:-0.630224 3:1.146434 4:0.789438 5:0.153284 6:0.969524 7:-0.832847 8:-0.660143
-1 1:-1.417157 2:-1.138229 3:1.748459 4:1.606798 5:0.005313 6:0.555055 7:-0.759842 8:-0.63709
-1 1:-0.519238 2:-0.972833 3:0.041865 4:-0.072257 5:0.033959 6:1.115141 7:-0.777958 8:-0.655544
-1 1:-0.632231 2:-1.316167 3:0.532564 4:0.462172 5:-0.478502 6:0.039897 7:-0.25866 8:-0.476029
1 1:0.476195 2:0.122311 3:-0.602982 4:-0.572709 5:-0.596031 6:-0.333644 7:0.258234 8:-0.185384
1 1:1.45896 2:0.946987 3:-0.849547 4:-0.647224 5:-0.669764 6:-1.178215 7:1.736288 8:2.126097
1 1:0.978836 2:1.577513 3:-0.769914 4:-0.673827 5:-0.681384 6:-1.12075 7:2.014291 8:1.984469
-1 1:0.002505 2:-0.229037 3:-0.056443 4:-0.303599 5:-0.543944 6:-0.275324 7:-0.025953 8:-0.341875
-1 1:-0.810167 2:0.493277 3:0.308023 4:-0.196527 5:-0.221535 6:0.397092 7:-0.611719 8:-0.599298
-1 1:-1.713314 2:-1.445109 3:2.029866 4:2.11472 5:0.116569 6:0.719103 7:-0.824345 8:-0.654809
-1 1:-0.973023 2:0.009817 3:0.74237 4:0.20978 5:-0.401662 6:0.051514 7:-0.421872 8:-0.535031
1 1:0.394566 2:0.043276 3:-0.497877 4:-0.556047 5:-0.641421 6:-0.918903 7:0.85669 8:0.538485
-1 1:-0.221472 2:-0.281498 3:-0.063839 4:-0.254023 5:-0.192707 6:0.611561 7:-0.6909 8:-0.63392
-1 1:-1.870339 2:-0.957843 3:1.676474 4:1.498176 5:3.371383 6:1.261219 7:-1.3356 8:-0.695063
1 1:0.534099 2:0.245737 3:-0.677251 4:-0.555258 5:-0.678822 6:-1.143468 7:1.798306 8:1.839841
-1 1:-1.396046 2:-0.967439 3:1.726946 4:1.521134 5:0.821241 6:1.007603 7:-0.992725 8:-0.67828
1 1:0.139022 2:-0.809622 3:-0.520783 4:-0.452224 5:-0.646525 6:-0.744886 7:0.812392 8:0.321511
-1 1:0.296852 2:0.990706 3:-0.306751 4:-0.577387 5:2.544097 6:2.238231 7:-1.313134 8:-0.700524
-1 1:-1.461792 2:0.77408 3:0.884009 4:0.202266 5:2.472583 6:1.610872 7:-1.286079 8:-0.694919
1 1:0.779388 2:0.492613 3:-0.747954 4:-0.661511 5:-0.657701 6:-1.046848 7:0.871256 8:0.628271
1 1:0.799092 2:0.118517 3:-0.707039 4:-0.60826 5:-0.643539 6:-0.933521 7:0.605528 8:0.248767
-1 1:-0.429767 2:-0.697976 3:0.277591 4:-0.009931 5:0.805244 6:1.387713 7:-1.00977 8:-0.686675
1 1:0.427338 2:0.316009 3:-0.70677 4:-0.630617 5:-0.678439 6:-1.205068 7:2.277594 8:2.980182
-1 1:-1.434649 2:-1.714082 3:1.82247 4:2.031688 5:-0.384777 6:0.128453 7:-0.453502 8:-0.548914
-1 1:-0.899637 2:-0.857574 3:0.805413 4:0.565185 5:-0.180462 6:0.757524 7:-0.636115 8:-0.617633
1 1:1.109322 2:1.101926 3:-0.749367 4:-0.660513 5:-0.64136 6:-0.98022 7:0.658367 8:0.358686
-1 1:-0.837108 2:-1.051726 3:0.729586 4:0.476454 5:0.802318 6:1.451591 7:-0.989351 8:-0.684621
1 1:0.934805 2:2.172828 3:-0.863867 4:-0.686893 5:-0.514188 6:-0.17396 7:-0.219778 8:-0.453456
1 1:0.884742 2:-0.143604 3:-0.708022 4:-0.61891 5:-0.595365 6:-0.671467 7:0.18306 8:-0.166177
-1 1:-1.081593 2:-1.543103 3:1.543541 4:1.600841 5:0.03753 6:0.891836 7:-0.761187 8:-0.645157
-1 1:-0.756082 2:-0.870689 3:0.607802 4:0.335672 5:-0.606582 6:-0.500473 7:0.330259 8:-0.107201
1 1:1.358834 2:1.453204 3:-0.963265 4:-0.657816 5:-0.483787 6:-0.196108 7:-0.346081 8:-0.505317
-1 1:0.350534 2:0.29459 3:-0.643689 4:-0.588076 5:-0.655522 6:-0.986799 7:1.067345 8:0.798709
-1 1:-1.267772 2:-1.407703 3:1.60222 4:1.748971 5:-0.046855 6:1.012632 7:-0.713119 8:-0.63894
1 1:0.830457 2:0.312822 3:-0.730752 4:-0.638757 5:-0.64715 6:-1.048001 7:0.68376 8:0.492722
1 1:0.788436 2:0.46333 3:-0.745818 4:-0.638895 5:-0.679992 6:-1.197237 7:2.199611 8:2.771767
1 1:0.314344 2:0.231527 3:-0.61857 4:-0.594133 5:-0.673456 6:-1.081093 7:1.670378 8:1.566237
1 1:1.303141 2:0.636173 3:-0.875424 4:-0.660215 5:-0.668736 6:-1.041662 7:1.376602 8:1.130557
-1 1:0.00733 2:-0.11766 3:-0.154698 4:-0.348825 5:-0.381065 6:0.238657 7:-0.466273 8:-0.560821
1 1:1.482886 2:0.967666 3:-0.863477 4:-0.682292 5:1.118292 6:2.127015 7:-1.098568 8:-0.700487
1 1:1.195375 2:0.607089 3:-0.82752 4:-0.648123 5:-0.636882 6:-1.009806 7:0.571354 8:0.329134
1 1:0.904445 2:1.196884 3:-0.709475 4:-0.647972 5:-0.659516 6:-1.00954 7:1.123859 8:0.859301
1 1:1.425786 2:2.943113 3:-1.044638 4:-0.710333 5:-0.61689 6:-0.797611 7:0.291546 8:-0.045184
1 1:1.041566 2:-0.199777 3:-0.769204 4:-0.534779 5:-0.661271 6:-1.000858 7:1.045382 8:0.700769
-1 1:-0.828664 2:-1.076975 3:0.269416 4:0.207447 5:0.500748 6:1.659455 7:-0.939568 8:-0.683578
1 1:0.920128 2:0.828105 3:-0.719514 4:-0.646643 5:-0.583262 6:-0.515745 7:0.035165 8:-0.303934
1 1:0.482628 2:0.39662 3:-0.603946 4:-0.601023 5:-0.613763 6:-0.651831 7:0.198548 8:-0.196402
-1 1:1.049005 2:0.387695 3:-0.821626 4:-0.655948 5:-0.640009 6:-0.817387 7:0.653995 8:0.227532
-1 1:-0.858219 2:-1.295283 3:0.622035 4:0.575787 5:-0.588849 6:-0.512451 7:0.244748 8:-0.143249
-1 1:-1.913365 2:-1.834674 3:2.701865 4:3.562677 5:2.439943 6:1.247626 7:-1.249419 8:-0.692867
-1 1:-0.484053 2:-1.336118 3:0.493937 4:0.492226 5:-0.604847 6:-0.616923 7:0.309194 8:-0.08949
-1 1:-0.574327 2:0.280037 3:0.369325 4:-0.102154 5:-0.478098 6:-0.107009 7:-0.276553 8:-0.469789
1 1:0.733547 2:0.085052 3:-0.765496 4:-0.596288 5:-0.656733 6:-0.875371 7:1.019291 8:0.562407
1 1:1.351797 2:0.469235 3:-0.877662 4:-0.648275 5:-0.068763 6:0.819733 7:-0.796937 8:-0.660676
1 1:0.800097 2:0.869993 3:-0.791545 4:-0.626222 5:-0.64592 6:-1.021337 7:0.608068 8:0.364745
-1 1:0.602257 2:-0.471517 3:-0.735545 4:-0.510864 5:-0.642369 6:-0.924883 7:0.570449 8:0.212607
-1 1:-0.897626 2:-0.769925 3:0.97282 4:0.636557 5:0.036905 6:0.66218 7:-0.759541 8:-0.640396
1 1:1.067503 2:1.247595 3:-0.934341 4:-0.676241 5:-0.285767 6:0.537036 7:-0.620511 8:-0.618419
1 1:0.887959 2:0.875903 3:-0.912594 4:-0.653863 5:-0.656551 6:-1.061957 7:1.150575 8:0.988185
1 1:0.354756 2:0.793873 3:-0.632141 4:-0.640016 5:-0.560325 6:-0.27427 7:0.029194 8:-0.316434
1 1:0.985873 2:1.532531 3:-0.7785 4:-0.681112 5:-0.652375 6:-1.028452 7:0.916004 8:0.717796
1 1:0.509168 2:0.244599 3:-0.608629 4:-0.619313 5:-0.601115 6:-0.489917 7:0.271053 8:-0.14462
-1 1:-1.39866 2:-0.216615 3:0.999961 4:0.475125 5:0.744401 6:1.093355 7:-0.961869 8:-0.678308
-1 1:-0.090182 2:-1.236405 3:0.125987 4:0.151632 5:0.042997 6:1.518035 7:-0.770588 8:-0.65853
1 1:1.494949 2:1.522268 3:-0.81506 4:-0.696416 5:-0.568555 6:-0.525278 7:0.027102 8:-0.286297
1 1:0.347116 2:-0.720074 3:-0.548706 4:-0.522463 5:-0.654977 6:-1.06967 7:0.962849 8:0.78425
1 1:1.257099 2:2.059466 3:-1.018013 4:-0.698551 5:-0.522439 6:-0.22001 7:-0.165479 8:-0.422965
1 1:1.040762 2:1.405199 3:-0.798634 4:-0.687053 5:-0.572287 6:-0.596318 7:0.005281 8:-0.275478
1 1:0.748425 2:0.940358 3:-0.765179 4:-0.664362 5:-0.521592 6:-0.249225 7:-0.244301 8:-0.465067
-1 1:-1.644753 2:-1.279008 3:1.858566 4:1.796649 5:3.267167 6:1.433753 7:-1.354297 8:-0.69364
-1 1:-1.32266 2:-0.928566 3:1.459522 4:1.192271 5:0.267445 6:1.0378 7:-0.856369 8:-0.664244
1 1:0.771145 2:0.877076 3:-0.702418 4:-0.662713 5:-0.537609 6:-0.234671 7:-0.123462 8:-0.403548
1 1:-0.002723 2:0.037437 3:-0.519788 4:-0.557372 5:-0.663148 6:-1.142615 7:1.382987 8:1.498746
-1 1:0.210599 2:0.525287 3:-0.101293 4:-0.45665 5:1.079499 6:2.347134 7:-1.078438 8:-0.700308
1 1:0.258651 2:0.032518 3:-0.493867 4:-0.537507 5:-0.461819 6:0.063272 7:-0.312524 8:-0.497662
1 1:1.164412 2:0.564982 3:-0.834694 4:-0.611725 5:-0.401581 6:0.151245 7:-0.47289 8:-0.564193
-1 1:-0.508179 2:-1.061052 3:0.077517 4:-0.019784 5:-0.643216 6:-0.748488 7:0.764903 8:0.279616
-1 1:-1.279835 2:0.021517 3:1.005406 4:0.467938 5:1.076796 6:1.169277 7:-1.010538 8:-0.683179
-1 1:-0.430571 2:0.221785 3:-0.196096 4:-0.447307 5:-0.656773 6:-1.001572 7:1.394946 8:1.127052
1 1:0.976625 2:1.848906 3:-0.734962 4:-0.700848 5:-0.649208 6:-0.98863 7:0.761446 8:0.424793
-1 1:-2.003841 2:-1.537768 3:2.941169 4:3.833879 5:1.119583 6:0.667491 7:-0.975159 8:-0.673983
-1 1:-0.140245 2:-0.561155 3:-0.169849 4:-0.322694 5:-0.189923 6:0.373577 7:-0.696804 8:-0.63
1 1:0.884943 2:0.409534 3:-0.79761 4:-0.617414 5:-0.695344 6:-1.305942 7:5.054148 8:9.326517
-1 1:-1.21409 2:1.18549 3:0.208347 4:-0.366806 5:2.746798 6:0.685848 7:-1.308348 8:-0.685275
1 1:0.598839 2:0.830312 3:-0.722276 4:-0.636332 5:-0.633836 6:-0.908813 7:0.766553 8:0.414728
1 1:1.100275 2:0.103747 3:-0.919718 4:-0.58293 5:-0.334344 6:0.590315 7:-0.520055 8:-0.589584
-1 1:-1.197 2:-0.864294 3:1.21056 4:0.954372 5:2.004846 6:2.159774 7:-1.157661 8:-0.699918
-1 1:-0.117727 2:-0.664161 3:0.046157 4:-0.226856 5:0.132264 6:1.306866 7:-0.825136 8:-0.665482
-1 1:-2.052697 2:-1.126477 3:2.096973 4:2.159377 5:1.995486 6:0.695631 7:-1.042236 8:-0.686127
1 1:1.010805 2:1.156678 3:-0.730056 4:-0.666035 5:-0.145764 6:0.556906 7:-0.731942 8:-0.640848
-1 1:-0.820219 2:-1.14486 3:0.598451 4:0.443406 5:-0.251573 6:0.192763 7:-0.585318 8:-0.586945
-1 1:-2.001629 2:-1.291956 3:2.106427 4:2.209008 5:1.856573 6:0.924679 7:-1.090597 8:-0.689787
-1 1:-0.610919 2:-0.409504 3:0.516992 4:0.089514 5:-0.229463 6:0.529702 7:-0.607688 8:-0.60518
1 1:0.977228 2:0.860948 3:-0.880651 4:-0.657035 5:-0.635349 6:-0.927096 7:0.645842 8:0.32061
-1 1:-0.508984 2:0.354959 3:0.203184 4:-0.237152 5:2.74585 6:1.957624 7:-1.318259 8:-0.697068
1 1:0.987281 2:1.588979 3:-0.750838 4:-0.669507 5:-0.647392 6:-1.066556 7:0.796379 8:0.661077
-1 1:-1.426406 2:-0.639557 3:1.303352 4:0.9464 5:0.596733 6:1.21389 7:-0.948303 8:-0.678673
-1 1:-0.535724 2:0.009478 3:0.259189 4:-0.138043 5:0.46837 6:1.466113 7:-0.929484 8:-0.68024
1 1:0.356164 2:-0.279104 3:-0.588373 4:-0.509731 5:-0.637628 6:-0.703352 7:0.715055 8:0.235244
-1 1:-1.026504 2:-0.348595 3:1.007436 4:0.518124 5:1.797062 6:1.728037 7:-1.208603 8:-0.698032
1 1:0.27373 2:-0.21369 3:-0.714538 4:-0.55394 5:-0.620622 6:-0.820883 7:0.38634 8:0.033101
-1 1:0.123742 2:-0.026033 3:-0.428431 4:-0.533736 5:-0.401057 6:0.06828 7:-0.533564 8:-0.586973
1 1:1.220909 2:0.616807 3:-0.95861 4:-0.633258 5:-0.534523 6:-0.310185 7:-0.084601 8:-0.370301
-1 1:-0.5502 2:-0.490493 3:0.255386 4:-0.075965 5:0.180074 6:1.199673 7:-0.869388 8:-0.672289
-1 1:0.214821 2:-0.001875 3:-0.396377 4:-0.490159 5:-0.64128 6:-0.966402 7:0.76761 8:0.504268
-1 1:-0.74422 2:-1.298573 3:0.796786 4:0.747974 5:-0.086636 6:0.687347 7:-0.707464 8:-0.63309
1 1:1.303744 2:0.582184 3:-0.877365 4:-0.643245 5:-0.617435 6:-0.795196 7:0.393161 8:0.029645
-1 1:-1.062292 2:-1.455096 3:0.995286 4:0.923297 5:1.04 6:1.983157 7:-1.07533 8:-0.697628
1 1:0.83106 2:0.712479 3:-0.745774 4:-0.669908 5:-0.6366 6:-0.91973 7:0.478574 8:0.13311
1 1:1.800556 2:0.540394 3:-0.864776 4:-0.64163 5:-0.230774 6:0.568553 7:-0.654337 8:-0.624094
1 1:0.737367 2:0.513264 3:-0.775452 4:-0.648644 5:1.422323 6:1.970831 7:-1.181132 8:-0.703359
1 1:0.352344 2:-0.782772 3:-0.54135 4:-0.483063 5:-0.650519 6:-0.926429 7:0.69823 8:0.283766
1 1:1.127417 2:0.458539 3:-0.806974 4:-0.64887 5:-0.652617 6:-1.044677 7:0.952345 8:0.721176
1 1:0.151689 2:0.121237 3:-0.545523 4:-0.583406 5:-0.650156 6:-0.784518 7:0.897347 8:0.417905
-1 1:-1.744679 2:-1.159599 3:1.905804 4:1.807003 5:0.908833 6:0.776855 7:-0.965335 8:-0.670937
1 1:0.385317 2:0.362901 3:-0.623323 4:-0.592153 5:-0.675796 6:-1.169781 7:1.772286 8:2.035836
-1 1:-1.733017 2:-1.267299 3:1.518855 4:1.393935 5:1.38936 6:0.857787 7:-1.056085 8:-0.685312
1 1:0.989694 2:1.856909 3:-0.792031 4:-0.67925 5:-0.678217 6:-1.075686 7:1.799167 8:1.623471
1 1:0.097203 2:0.141488 3:-0.482751 4:-0.55045 5:-0.644871 6:-1.064877 7:0.760969 8:0.61969
-1 1:0.859007 2:0.163396 3:-0.551588 4:-0.575114 5:-0.5575 6:-0.43573 7:-0.036727 8:-0.335758
-1 1:-0.094606 2:-0.564005 3:-0.072806 4:-0.313329 5:-0.558005 6:-0.379465 7:-0.014237 8:-0.327072
1 1:0.409243 2:0.384312 3:-0.707728 4:-0.589145 5:-0.648219 6:-1.005845 7:0.862747 8:0.563331
1 1:0.793261 2:1.778 3:-0.768159 4:-0.697856 5:-0.550702 6:-0.380823 7:-0.094545 8:-0.37302
1 1:0.617739 2:1.425815 3:-0.653071 4:-0.655446 5:-0.656067 6:-1.083739 7:1.140084 8:1.017563
-1 1:-0.558444 2:3.391661 3:-0.331409 4:-0.674416 5:2.659993 6:2.049315 7:-1.27872 8:-0.701744
-1 1:0.04915 2:0.289749 3:-0.424361 4:-0.557256 5:-0.508318 6:-0.218174 7:-0.258208 8:-0.465934
-1 1:-0.730548 2:0.518004 3:0.242135 4:-0.263163 5:0.636535 6:1.421096 7:-0.974294 8:-0.685089
1 1:1.627647 2:0.447319 3:-0.91375 4:-0.623176 5:-0.613844 6:-0.887015 7:0.147015 8:-0.120024
-1 1:0.214218 2:0.445541 3:-0.308227 4:-0.483986 5:1.692968 6:2.544962 7:-1.155213 8:-0.703263
-1 1:-0.609512 2:-1.042678 3:0.415152 4:0.221262 5:-0.28272 6:0.433525 7:-0.621185 8:-0.615161
1 1:0.671823 2:1.426813 3:-0.68891 4:-0.68143 5:-0.668494 6:-1.155388 7:1.539719 8:1.726445
1 1:0.673833 2:0.092667 3:-0.591525 4:-0.601068 5:-0.606481 6:-0.805302 7:0.250261 8:-0.066524
-1 1:-1.374533 2:-1.670145 3:1.596435 4:1.780843 5:-0.398878 6:-0.053618 7:-0.476879 8:-0.545972
1 1:1.442272 2:1.949387 3:-1.024999 4:-0.683329 5:-0.615297 6:-0.845827 7:0.319632 8:-0.0138
-1 1:-1.161011 2:-0.67904 3:1.095342 4:0.735976 5:0.343417 6:1.071744 7:-0.912212 8:-0.673705
1 1:1.077756 2:0.260276 3:-0.76211 4:-0.648268 5:-0.635772 6:-0.925511 7:0.523267 8:0.194787
1 1:0.720277 2:1.403289 3:-0.80129 4:-0.660117 5:-0.549955 6:-0.503631 7:-0.241504 8:-0.447564
-1 1:-0.946081 2:2.072685 3:0.130637 4:-0.403975 5:0.964814 6:1.129955 7:-1.02252 8:-0.684957
-1 1:-1.247063 2:-1.716007 3:1.632294 4:1.768032 5:1.517561 6:1.790483 7:-1.115974 8:-0.695455
-1 1:-1.195592 2:-0.891127 3:1.092849 4:0.798978 5:-0.265331 6:0.260848 7:-0.547262 8:-0.577823
1 1:0.322587 2:0.395585 3:-0.523816 4:-0.578645 5:-0.638556 6:-0.843912 7:0.695291 8:0.284668
-1 1:-2.016306 2:-1.484713 3:2.989093 4:3.917151 5:3.158797 6:0.991285 7:-1.320723 8:-0.690004
-1 1:-1.786498 2:0.408961 3:1.010839 4:0.396619 5:2.869916 6:1.201911 7:-1.234865 8:-0.69739
-1 1:-0.252636 2:0.598879 3:-0.216913 4:-0.483986 5:-0.170396 6:0.616519 7:-0.695995 8:-0.633068
-1 1:-0.381916 2:4.353484 3:-0.292268 4:-0.681097 5:3.543743 6:0.844408 7:-1.438767 8:-0.680832
1 1:0.554808 2:0.478764 3:-0.755482 4:-0.630456 5:-0.66809 6:-1.096582 7:1.427889 8:1.310022
-1 1:1.022466 2:0.245993 3:-0.647495 4:-0.613492 5:-0.582777 6:-0.44849 7:0.03013 8:-0.317982
-1 1:-1.017054 2:-1.30624 3:0.938913 4:0.685913 5:2.41745 6:1.593729 7:-1.296044 8:-0.695665
-1 1:-1.492151 2:-0.76015 3:1.364889 4:0.964797 5:1.169391 6:1.289192 7:-1.081012 8:-0.689221
1 1:0.461115 2:0.0553 3:-0.657655 4:-0.573612 5:-0.673113 6:-1.138751 7:1.549935 8:1.594094
-1 1:-0.67184 2:-0.601917 3:0.325734 4:0.055607 5:-0.291193 6:0.338449 7:-0.521629 8:-0.571923
1 1:0.100017 2:-0.33186 3:-0.618069 4:-0.54929 5:-0.2361 6:0.511968 7:-0.679204 8:-0.631368
-1 1:0.067245 2:-0.299265 3:-0.556433 4:-0.53488 5:-0.639666 6:-0.854421 7:0.477106 8:0.064398
-1 1:0.157721 2:-0.944587 3:-0.191721 4:-0.23842 5:-0.506321 6:-0.151574 7:-0.234696 8:-0.456262
-1 1:-1.617209 2:-1.481242 3:1.904513 4:1.938485 5:1.431542 6:1.052492 7:-1.081961 8:-0.684331
1 1:0.633622 2:0.222633 3:-0.625521 4:-0.569321 5:-0.57963 6:-0.4334 7:0.142454 8:-0.231226
-1 1:-1.709293 2:-1.860514 3:2.494749 4:3.192837 5:0.015097 6:0.63501 7:-0.744179 8:-0.635211
